id,conversation_id,created_at,date,time,timezone,user_id,place,tweet,mentions,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,retweet_date,translate,trans_src,trans_dest
1.27468E+18,1.27468E+18,1.59274E+12,6/21/2020,12:31:19,UTC,1.0708E+18,,Ich würde es nicht wie #Thanos machen. Ich würde mir eine pick&choose-Funktion im Handschuh einbauen lassen.,[],[],0,0,0,['#thanos'],[],https://twitter.com/Graubart12/status/1274681303250669569,FALSE,,0,,,,,,,,,,
1.27468E+18,1.27468E+18,1.59274E+12,6/21/2020,12:27:12,UTC,1416490038,,#lol #nerdy #avengersinfinitywar #johnwick #tumblr #nerd #russobrothers #avengers #infinitywar #thanos #thesnap #nerd #talknerdytome #TNTM  https://www.instagram.com/p/CBsnVejFSU65uiHx9EGnscpImlek4MMSR0PdkI0/?igshid=mea9d56ri9p8 …,[],[],0,0,0,"['#lol', '#nerdy', '#avengersinfinitywar', '#johnwick', '#tumblr', '#nerd', '#russobrothers', '#avengers', '#infinitywar', '#thanos', '#thesnap', '#nerd', '#talknerdytome', '#tntm']",[],https://twitter.com/Pabl007Gunner/status/1274680265143705600,FALSE,,0,,,,,,,,,,
1.27468E+18,1.27468E+18,1.59274E+12,6/21/2020,12:21:41,UTC,1.1309E+18,,"Happy Father’s Day all! 🧔🏻👨🏿👨🏽‍🦳🦝🦍Your a better Dad then #thanos
#dadoftheyear #bestdadever #HappyFathersDay2020 

Episodes available here:
🍏  https://spoti.fi/2Y42faQ 
#podnation #podcast #PodNation #podernfamily #movienight #whatshouldwewatch #quarentineandchill pic.twitter.com/XgqE6F1x7F",[],['https://pbs.twimg.com/media/EbCRruvXQAASNYi.jpg'],0,0,0,"['#thanos', '#dadoftheyear', '#bestdadever', '#happyfathersday2020', '#podnation', '#podcast', '#podnation', '#podernfamily', '#movienight', '#whatshouldwewatch', '#quarentineandchill']",[],https://twitter.com/WSWWatchpodcast/status/1274678879660257280,FALSE,,0,,,,,,,,,,
1.27468E+18,1.27468E+18,1.59274E+12,6/21/2020,12:12:25,UTC,7.60304E+17,,"6／21お題「撃」
撃攘
#IRONMAN
#THANOS
#夜のフィギュア撮影会 pic.twitter.com/MgffdcjT7m",[],['https://pbs.twimg.com/media/EbCPjmSVAAAj2gJ.jpg'],0,3,37,"['#ironman', '#thanos', '#夜のフィギュア撮影会']",[],https://twitter.com/ryokutya72/status/1274676547153092609,FALSE,,0,,,,,,,,,,
1.27466E+18,1.27466E+18,1.59274E+12,6/21/2020,11:13:34,UTC,1013006804,,"¿Y si el chasquido de Thanos hubiera ocurrido en la vida real? Mira este vídeo del canal QUE PASARÍA SÍ? y descúbrelo conmigo.

  https://youtu.be/ImWr0au7CZk 
⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️
#THANOS #avengersendgame #AVENGERS #avengersinfinitywar #chasquido #snap pic.twitter.com/6zTgqz6wUe",[],['https://pbs.twimg.com/media/EbCCFaPX0AEhCGU.jpg'],0,0,0,"['#thanos', '#avengersendgame', '#avengers', '#avengersinfinitywar', '#chasquido', '#snap']",[],https://twitter.com/markitox82/status/1274661734612115456,FALSE,,0,,,,,,,,,,
1.27466E+18,1.27466E+18,1.59274E+12,6/21/2020,11:13:25,UTC,8.95691E+17,,"#HappyFathersDay!
✨
Art by @MJHiblen
✨
#Thanos #Gamora #Nebula #MCU #Marvel #MarvelCosmic pic.twitter.com/dyxagcBO5p",['mjhiblen'],['https://pbs.twimg.com/media/EbCCDo4WAAI6jKp.jpg'],1,2,9,"['#happyfathersday', '#thanos', '#gamora', '#nebula', '#mcu', '#marvel', '#marvelcosmic']",[],https://twitter.com/dano_cosmic/status/1274661697345765379,FALSE,,0,,,,,,,,,,
1.27466E+18,1.27466E+18,1.59274E+12,6/21/2020,11:12:26,UTC,9.63803E+17,,"Con honor hasta el final
.
#Thanos #blackwidow #Hawkeye #IronMan #Hulk #Thor #captainamerica #capitanamerica #avengers #marvel #ucm #mcu #gamer #Videogames #games #videojuegos pic.twitter.com/32RBLXwIr2",[],['https://pbs.twimg.com/media/EbCB0_0WkAgdRiD.jpg'],0,0,0,"['#thanos', '#blackwidow', '#hawkeye', '#ironman', '#hulk', '#thor', '#captainamerica', '#capitanamerica', '#avengers', '#marvel', '#ucm', '#mcu', '#gamer', '#videogames', '#games', '#videojuegos']",[],https://twitter.com/epicfail_geeks/status/1274661450380967937,FALSE,,0,,,,,,,,,,
1.27466E+18,1.27466E+18,1.59274E+12,6/21/2020,11:07:07,UTC,1.2489E+18,,"Si pronto, c'è #Thanos?

No vax,  no cervello!
#novax https://twitter.com/Corriere/status/1274345703511404549 …",[],[],0,0,0,"['#thanos', '#novax']",[],https://twitter.com/JetLagEconomist/status/1274660110640480256,FALSE,https://twitter.com/Corriere/status/1274345703511404549,0,,,,,,,,,,
1.27466E+18,1.27466E+18,1.59274E+12,6/21/2020,10:54:05,UTC,1.26023E+18,,"@ComicBook_Movie @screenrant @Marvel_TV @heroichollywood check out this sick #Thanos #tribute! It's edited with the #morbius soundtrack. 

 https://youtu.be/IqOt_BrXcBY 
#marvel #themadtitan","['comicbook_movie', 'screenrant', 'marvel_tv', 'heroichollywood']",[],0,0,0,"['#thanos', '#tribute', '#morbius', '#marvel', '#themadtitan']",[],https://twitter.com/TheRealRKS/status/1274656831512760326,FALSE,,0,,,,,,,,,,
1.27465E+18,1.27465E+18,1.59273E+12,6/21/2020,10:12:12,UTC,61740540,,"Reposted from unrealtoys Age of heroes

#avengers #wonderwoman #ironman #captainamerica #justanothertoygroup #toptoyphotos #toydiscovery #superman #thanos #toyboners #wheretoysdwell #wonderwoman #endgame…  https://www.instagram.com/p/CBsX4zOFJze/?igshid=rlpuzoycx91m …",[],[],0,0,0,"['#avengers', '#wonderwoman', '#ironman', '#captainamerica', '#justanothertoygroup', '#toptoyphotos', '#toydiscovery', '#superman', '#thanos', '#toyboners', '#wheretoysdwell', '#wonderwoman', '#endgame']",[],https://twitter.com/faclubebatbase/status/1274646293453963264,FALSE,,0,,,,,,,,,,
1.27464E+18,1.27464E+18,1.59273E+12,6/21/2020,09:48:57,UTC,8.40117E+17,,"What if it was all just a dream. @grandayy  did this before me.
#Joker #flextape #rickrolled #nagarpalika #StarWars #thanos  pic.twitter.com/JrOKZ5vQcb",['grandayy'],[],0,0,0,"['#joker', '#flextape', '#rickrolled', '#nagarpalika', '#starwars', '#thanos']",[],https://twitter.com/pdpriyo/status/1274640442617786369,FALSE,,1,,,,,,,,,,
1.27464E+18,1.27464E+18,1.59273E+12,6/21/2020,09:43:11,UTC,558806517,,membuka CFD = snap #thanos  https://twitter.com/ernestprakasa/status/1274615594482974720 …,[],[],0,0,0,['#thanos'],[],https://twitter.com/ridhaaf_/status/1274638991942287361,FALSE,https://twitter.com/ernestprakasa/status/1274615594482974720,0,,,,,,,,,,
1.27464E+18,1.27464E+18,1.59273E+12,6/21/2020,09:37:07,UTC,152843042,,"Happy father's day everyone, Don't do a #Thanos 😀  pic.twitter.com/QNOgjN5kbo",[],[],0,0,0,['#thanos'],[],https://twitter.com/WinkyTheManD/status/1274637461235302401,FALSE,,1,,,,,,,,,,
1.27463E+18,1.27463E+18,1.59273E+12,6/21/2020,09:12:40,UTC,207419850,,"Final a esta larga saga de Thanos de Jim Starlin. Yo pensaba que eran tres tomos y han sido siete (ocho si contamos el de Hulk). Para una historia irregular, con altibajos, pero se puede disfrutar, aunque no será especialmente recordada. #Thanos #JimStarlin #AlanDavis #Tebeitos + pic.twitter.com/DzPbNRn7Cw",[],['https://pbs.twimg.com/media/EbBmaUYWkAALYIm.jpg'],1,1,6,"['#thanos', '#jimstarlin', '#alandavis', '#tebeitos']",[],https://twitter.com/nandoman1905/status/1274631309432958977,FALSE,,0,,,,,,,,,,
1.27462E+18,1.27462E+18,1.59273E+12,6/21/2020,08:12:47,UTC,62631128,,"When my fiancé takes an edible. 
30 minutes later...
Me: “what are you doing?”
He shows me this GIF he created. Hahaha!!! #TrumpMeltdown #TrumpRallyFail #TrumpsCoronavirusRally #TrumpDeathRally #Thanos #CaptainMarvel #tiktokteens #tiktokdown #AvengersEndgame pic.twitter.com/CnnP3Jgfpy",[],[],0,2,4,"['#trumpmeltdown', '#trumprallyfail', '#trumpscoronavirusrally', '#trumpdeathrally', '#thanos', '#captainmarvel', '#tiktokteens', '#tiktokdown', '#avengersendgame']",[],https://twitter.com/circusidiot/status/1274616238245699584,FALSE,,1,,,,,,,,,,
1.2746E+18,1.2746E+18,1.59272E+12,6/21/2020,07:16:30,UTC,9.22555E+17,,Roulette russe 7 #Thanos,[],[],0,0,0,['#thanos'],[],https://twitter.com/sarah_kdrr/status/1274602074286821376,FALSE,,0,,,,,,,,,,
1.27459E+18,1.27459E+18,1.59272E+12,6/21/2020,06:10:53,UTC,9.45435E+17,,"#ebonymaw
#thanos
奶茶好好喝……  pic.twitter.com/pAV6HQ3mQj",[],['https://pbs.twimg.com/media/EbA8xImU0AIKyuf.jpg'],0,0,3,"['#ebonymaw', '#thanos']",[],https://twitter.com/YisQAABQRb48UE7/status/1274585561034919936,FALSE,,0,,,,,,,,,,
1.27458E+18,1.27458E+18,1.59272E+12,6/21/2020,05:55:20,UTC,548893061,,"ヤバイ(笑)

ナノ･ガントレットのクオリティが高すぎるwww

#サノス #THANOS #アベンジャーズエンドゲーム
#アイアンスパイダー pic.twitter.com/9nsSqBb4LX",[],"['https://pbs.twimg.com/media/EbA5QJBUYAAQ3CO.jpg', 'https://pbs.twimg.com/media/EbA5QJKUwAAoOxg.jpg']",1,2,4,"['#サノス', '#thanos', '#アベンジャーズエンドゲーム', '#アイアンスパイダー']",[],https://twitter.com/28experience/status/1274581649817079808,FALSE,,0,,,,,,,,,,
1.27458E+18,1.27458E+18,1.59272E+12,6/21/2020,05:50:25,UTC,2949660571,,"終於攞到啦👏🏻👏🏻👏🏻
Avengers Endgame 第一隻Hottoys 
               MMS529
1/6TH Scale Collectible Figure
                Thanos
21/06/2020
#hottoys
#thanos
#endgame
#avengers
#marvel @ 屋企〜(◕ω◕)〜  https://www.instagram.com/p/CBr57P1B-goK95Eao8hnXdeMYfCxepyeBDNWws0/?igshid=1ptte7sjs4mil …",[],[],0,0,0,"['#hottoys', '#thanos', '#endgame', '#avengers', '#marvel']",[],https://twitter.com/stevenkwok01/status/1274580413722263552,FALSE,,0,,,,,,,,,,
1.27458E+18,1.27458E+18,1.59272E+12,6/21/2020,05:36:20,UTC,3166948095,,"@Cinepolis #HarryPotter ¡Fin! Acabe, La Saga De #HarryPotter Con ""Harry Potter: Y Las Reliquias De La Muerte, Parte 2"" Del 2011 #HarryPotter Mata A #TomMarvoloRiddle/#LordVoldemort En Polvo, Igual Que #Palpatine En #ElAscensoDeSkywalker Y #Thanos En #EndGame En Polvo 🎬⭐ pic.twitter.com/VaxlACog1X",['cinepolis'],"['https://pbs.twimg.com/media/EbA03j_U4AIpjgw.jpg', 'https://pbs.twimg.com/media/EbA0476U8AUA6bm.jpg', 'https://pbs.twimg.com/media/EbA05tUUMAEsg-C.jpg', 'https://pbs.twimg.com/media/EbA056QUYAE9o8B.jpg']",1,0,0,"['#harrypotter', '#harrypotter', '#harrypotter', '#tommarvoloriddle', '#lordvoldemort', '#palpatine', '#elascensodeskywalker', '#thanos', '#endgame']",[],https://twitter.com/ferspeed2609/status/1274576869724057601,FALSE,,0,,,,,,,,,,
1.27457E+18,1.27457E+18,1.59272E+12,6/21/2020,05:20:00,UTC,66677398,,DF FLASH SALE #Avengers #InfinityWar #comicbooks #sketches #signed & REMARKED @MarianoNicieza & JOE DELBEATO #secretinvasion #ironman #Hulk #Thor #spiderman #SpiderVerse #Thanos #CaptainMarvel #captainamerica @DisneyStudios @Marvel @DisneyStudios  https://www.dynamicforces.com/htmlfiles/p-C127862.html … pic.twitter.com/KKmIozMpkz,"['marianonicieza', 'disneystudios', 'marvel']",['https://pbs.twimg.com/media/Eat6v3fWkAA3ltp.jpg'],1,0,0,"['#avengers', '#infinitywar', '#comicbooks', '#sketches', '#signed', '#secretinvasion', '#ironman', '#hulk', '#thor', '#spiderman', '#spiderverse', '#thanos', '#captainmarvel', '#captainamerica']",[],https://twitter.com/DynamicForces/status/1274572756512919554,FALSE,,0,,,,,,,,,,
1.27457E+18,1.27457E+18,1.59272E+12,6/21/2020,05:07:24,UTC,3124334284,, http://zpr.io/HPQib  #spiderman #avengers #ironman #captainamerica #deadpool #ryanreynolds #marvelcomics #xmen #thor #hulk #comics #blackpanther #logan #thanos #venom #comicbooks #guardiansofthegalaxy #starlord #punisher #uncannyxmen #cable #superman pic.twitter.com/85R7Vu6wft,[],['https://pbs.twimg.com/media/EbAuSGkXkAA_c8u.jpg'],0,0,0,"['#spiderman', '#avengers', '#ironman', '#captainamerica', '#deadpool', '#ryanreynolds', '#marvelcomics', '#xmen', '#thor', '#hulk', '#comics', '#blackpanther', '#logan', '#thanos', '#venom', '#comicbooks', '#guardiansofthegalaxy', '#starlord', '#punisher', '#uncannyxmen', '#cable', '#superman']",[],https://twitter.com/Deadpool__Movie/status/1274569585300127745,FALSE,,0,,,,,,,,,,
1.27456E+18,1.27456E+18,1.59271E+12,6/21/2020,04:36:26,UTC,141378935,,It seems like the #MCU has already decided the replacement for #Thanos as the mysterious possible big evil to be beaten in the new Saga coming up after the successful #InfinitySaga. #DoctorDoom is coming 🤯 https://twitter.com/manabyte/status/1274559086500044800 …,[],[],7,6,42,"['#mcu', '#thanos', '#infinitysaga', '#doctordoom']",[],https://twitter.com/Luiz_Fernando_J/status/1274561793856241665,FALSE,https://twitter.com/ManaByte/status/1274559086500044800,0,,,,,,,,,,
1.27456E+18,1.27456E+18,1.59271E+12,6/21/2020,04:30:31,UTC,1098650130,,#Loki #LokiLaufeyson #Marvel #MarvelStudios #MarvelCinematicUniverse #Avengers #AvengersEndgame #Thor #Tesseract #Thanos  pic.twitter.com/UokJ1AqeLA,[],['https://pbs.twimg.com/media/EbAl1KDU4AEjtse.jpg'],0,0,0,"['#loki', '#lokilaufeyson', '#marvel', '#marvelstudios', '#marvelcinematicuniverse', '#avengers', '#avengersendgame', '#thor', '#tesseract', '#thanos']",[],https://twitter.com/TheoAW/status/1274560304177745920,FALSE,,0,,,,,,,,,,
1.27455E+18,1.27455E+18,1.59271E+12,6/21/2020,03:47:22,UTC,1.2618E+18,," https://m.youtube.com/watch?v=63VTLEcEKmY&list=PL2Is9iimSbkZNTxXhnPw1zfi5odgrT6-j&index=6&t=0s …

It’s finally here.  My Thanos MCOC music video.  Enjoy.

#MarvelContestOfChampions #Thanos #TheMadTitan #ShareThisVideo #Retweet",[],[],0,0,0,"['#marvelcontestofchampions', '#thanos', '#themadtitan', '#sharethisvideo', '#retweet']",[],https://twitter.com/MusicManJoeYT/status/1274549447716999169,FALSE,,0,,,,,,,,,,
1.27455E+18,1.27455E+18,1.59271E+12,6/21/2020,03:37:20,UTC,7.26877E+17,,Where are the disinfections #comedy #marvel #avengers #thor #thanos #mcu #skit pic.twitter.com/32RJolBaES,[],[],0,0,0,"['#comedy', '#marvel', '#avengers', '#thor', '#thanos', '#mcu', '#skit']",[],https://twitter.com/captainzakh/status/1274546921227485190,FALSE,,1,,,,,,,,,,
1.27455E+18,1.27455E+18,1.59271E+12,6/21/2020,03:34:37,UTC,1.11255E+18,,My next relationship. #God #hoodquotes #sageadvice #sexyman #followers #likes #comments #football #fitness #daughters #sons #polylife #relationshipgoals #sexywomen #thanos #bigbooty #thickchix #Daniel #Henry #Price #wcw #sexysaturday #NBA #Pacers #spanish #espanol #money #colts https://twitter.com/pussylikegirlz/status/1274053359696334848 …,[],[],0,0,0,"['#god', '#hoodquotes', '#sageadvice', '#sexyman', '#followers', '#likes', '#comments', '#football', '#fitness', '#daughters', '#sons', '#polylife', '#relationshipgoals', '#sexywomen', '#thanos', '#bigbooty', '#thickchix', '#daniel', '#henry', '#price', '#wcw', '#sexysaturday', '#nba', '#pacers', '#spanish', '#espanol', '#money', '#colts']",[],https://twitter.com/HenryPr60960452/status/1274546238969577475,FALSE,https://twitter.com/pussylikegirlz/status/1274053359696334848,0,,,,,,,,,,
1.27454E+18,1.27454E+18,1.59271E+12,6/21/2020,03:25:10,UTC,2238682041,,“Activate Instant Kill!” Black and White Spider-Man with lens flare. #spiderman #blackandwhite #lensflare #blackandwhitephotography #activateinstantkill #peterparker #ironspider #nanogauntlet #infinitystones #thanos…  https://www.instagram.com/p/CBrpTYCAs7W/?igshid=1jhru6mbhxqy6 …,[],[],0,0,0,"['#spiderman', '#blackandwhite', '#lensflare', '#blackandwhitephotography', '#activateinstantkill', '#peterparker', '#ironspider', '#nanogauntlet', '#infinitystones', '#thanos']",[],https://twitter.com/kpintodjosxt13/status/1274543859238793216,FALSE,,0,,,,,,,,,,
1.27454E+18,1.27454E+18,1.59271E+12,6/21/2020,03:15:52,UTC,3124334284,, http://zpr.io/HPQ9C  #spiderman #avengers #ironman #captainamerica #deadpool #ryanreynolds #marvelcomics #xmen #thor #hulk #comics #blackpanther #logan #thanos #venom #comicbooks #guardiansofthegalaxy #starlord #punisher #uncannyxmen #cable #superman pic.twitter.com/Tr1wC42rBf,[],['https://pbs.twimg.com/media/EbAUwYrXkAU26rg.jpg'],0,0,0,"['#spiderman', '#avengers', '#ironman', '#captainamerica', '#deadpool', '#ryanreynolds', '#marvelcomics', '#xmen', '#thor', '#hulk', '#comics', '#blackpanther', '#logan', '#thanos', '#venom', '#comicbooks', '#guardiansofthegalaxy', '#starlord', '#punisher', '#uncannyxmen', '#cable', '#superman']",[],https://twitter.com/Deadpool__Movie/status/1274541518183899137,FALSE,,0,,,,,,,,,,
1.27454E+18,1.27454E+18,1.59271E+12,6/21/2020,02:55:33,UTC,1.18572E+18,,"รอบนี้เสียดาย​ thor​ ตัวนี้สุดแล้ว​ 
ไปอยู่บ้านใหม่นะลูก​ 😭😭😭 #cosbaby
#marvellegends
#thor​
#marvel
#mycollection​
#thanos
#ironman
#avengers
#captainamerica
#xmen
#captainmarvel
#spiderman pic.twitter.com/4SiEdQPJEi",[],['https://pbs.twimg.com/media/EbAQGd0U0AIRVyY.jpg'],0,0,0,"['#cosbaby', '#marvellegends', '#thor', '#marvel', '#mycollection', '#thanos', '#ironman', '#avengers', '#captainamerica', '#xmen', '#captainmarvel', '#spiderman']",[],https://twitter.com/mamberserk/status/1274536407617265667,FALSE,,0,,,,,,,,,,
1.27454E+18,1.27454E+18,1.59271E+12,6/21/2020,02:55:26,UTC,1.18572E+18,,"รอบนี้เสียดาย​ thor​ ตัวนี้สุดแล้ว​ 
ไปอยู่บ้านใหม่นะลูก​ 😭😭😭 #cosbaby
#marvellegends
#thor​
#marvel
#mycollection​
#thanos
#ironman
#avengers
#captainamerica
#xmen
#captainmarvel
#spiderman pic.twitter.com/Fu42GnLlHx",[],['https://pbs.twimg.com/media/EbAQEcyVAAAC0Hs.jpg'],0,0,2,"['#cosbaby', '#marvellegends', '#thor', '#marvel', '#mycollection', '#thanos', '#ironman', '#avengers', '#captainamerica', '#xmen', '#captainmarvel', '#spiderman']",[],https://twitter.com/mamberserk/status/1274536375652507650,FALSE,,0,,,,,,,,,,
1.27454E+18,1.27454E+18,1.59271E+12,6/21/2020,02:55:16,UTC,1.18572E+18,,"ขายรอบนี้เสียดาย​ thor​ ตัวนี้สุดแล้ว​ 
ไปอยู่บ้านใหม่นะลูก​ 😭😭😭 #cosbaby
#marvellegends
#thor​
#marvel
#mycollection​
#thanos
#ironman
#avengers
#captainamerica
#xmen
#captainmarvel
#spiderman pic.twitter.com/6Vl7MgMY1p",[],['https://pbs.twimg.com/media/EbAQCMiUYAAcTlx.jpg'],0,0,0,"['#cosbaby', '#marvellegends', '#thor', '#marvel', '#mycollection', '#thanos', '#ironman', '#avengers', '#captainamerica', '#xmen', '#captainmarvel', '#spiderman']",[],https://twitter.com/mamberserk/status/1274536332300181504,FALSE,,0,,,,,,,,,,
1.27453E+18,1.27453E+18,1.59271E+12,6/21/2020,02:46:53,UTC,1.11255E+18,,I was out west and saw this on Lafayette Rd.#God #hoodquotes #sageadvice #sexyman #followers #likes #comments #football #fitness #daughters #sons #polylife #relationshipgoals #sexywomen #thanos #bigbooty #thickchix #daniel #sexySunday #Henry #Price #wcw #sexysaturday #NBA #Pacers pic.twitter.com/kQxJm4uyJj,[],[],0,0,0,"['#god', '#hoodquotes', '#sageadvice', '#sexyman', '#followers', '#likes', '#comments', '#football', '#fitness', '#daughters', '#sons', '#polylife', '#relationshipgoals', '#sexywomen', '#thanos', '#bigbooty', '#thickchix', '#daniel', '#sexysunday', '#henry', '#price', '#wcw', '#sexysaturday', '#nba', '#pacers']",[],https://twitter.com/HenryPr60960452/status/1274534222817103874,FALSE,,1,,,,,,,,,,
1.27453E+18,1.27453E+18,1.59271E+12,6/21/2020,02:39:55,UTC,1.10405E+18,,"Happy Father's Day! 👨‍👦
Some superhero landing to all superheroes in our lives.
.
.
.
.
.
.
#fathersday #happyfathersday #homersimpson #thanos #marvel #lego #legomarvel #legomalaysia #legophilippines…  https://www.instagram.com/p/CBrkH8mJwpm/?igshid=1xz3ltkza1wh …",[],[],0,0,0,"['#fathersday', '#happyfathersday', '#homersimpson', '#thanos', '#marvel', '#lego', '#legomarvel', '#legomalaysia', '#legophilippines']",[],https://twitter.com/mralmusal/status/1274532470982090752,FALSE,,0,,,,,,,,,,
1.27453E+18,1.27453E+18,1.59271E+12,6/21/2020,02:29:00,UTC,66677398,,DF FLASH SALE #Avengers #InfinityWar #comicbooks #sketches #signed & REMARKED @MarianoNicieza & JOE DELBEATO #secretinvasion #ironman #Hulk #Thor #spiderman #SpiderVerse #Thanos #CaptainMarvel #captainamerica @DisneyStudios @Marvel @DisneyStudios  https://www.dynamicforces.com/htmlfiles/p-C127862.html … pic.twitter.com/XHP6jvath1,"['marianonicieza', 'disneystudios', 'marvel']",['https://pbs.twimg.com/media/EauIoVWWkAE-9ZG.jpg'],1,0,0,"['#avengers', '#infinitywar', '#comicbooks', '#sketches', '#signed', '#secretinvasion', '#ironman', '#hulk', '#thor', '#spiderman', '#spiderverse', '#thanos', '#captainmarvel', '#captainamerica']",[],https://twitter.com/DynamicForces/status/1274529722874150912,FALSE,,0,,,,,,,,,,
1.27451E+18,1.27451E+18,1.5927E+12,6/21/2020,01:07:59,UTC,3124334284,, http://zpr.io/HPQTB  #spiderman #avengers #ironman #captainamerica #deadpool #ryanreynolds #marvelcomics #xmen #thor #hulk #comics #blackpanther #logan #thanos #venom #comicbooks #guardiansofthegalaxy #starlord #punisher #uncannyxmen #cable #superman pic.twitter.com/OD0fxQZeRb,[],['https://pbs.twimg.com/media/Ea_3fGoXkAE9Xnw.jpg'],0,0,0,"['#spiderman', '#avengers', '#ironman', '#captainamerica', '#deadpool', '#ryanreynolds', '#marvelcomics', '#xmen', '#thor', '#hulk', '#comics', '#blackpanther', '#logan', '#thanos', '#venom', '#comicbooks', '#guardiansofthegalaxy', '#starlord', '#punisher', '#uncannyxmen', '#cable', '#superman']",[],https://twitter.com/Deadpool__Movie/status/1274509335691956224,FALSE,,0,,,,,,,,,,
1.27451E+18,1.27451E+18,1.5927E+12,6/21/2020,00:57:06,UTC,43588936,,"@parscale blamed the poor turnout at the #TrumpCoronaVirusRally  on  #Thanos saying that the Mad Titian did one of his snaps which caused half the crowd to disappear. When journalists pointed out that this wouldn't explain where the 800,000 others were at, he wept.",['parscale'],[],0,0,0,"['#trumpcoronavirusrally', '#thanos']",[],https://twitter.com/007__NIL/status/1274506595385389057,FALSE,,0,,,,,,,,,,
1.27451E+18,1.27448E+18,1.5927E+12,6/21/2020,00:52:57,UTC,43588936,,#THANOS you at it again bro?,"['atrupar', 'ewindham3']",[],0,0,2,['#thanos'],[],https://twitter.com/007__NIL/status/1274505553050509312,FALSE,,0,,,,,,,,,,
1.2745E+18,1.2745E+18,1.5927E+12,6/21/2020,00:43:24,UTC,1.26538E+18,,Thanos bad villain #thanos #roblox #robloxad pic.twitter.com/dC4Xdf4hbJ,[],['https://pbs.twimg.com/media/Ea_x2_DU4AA8M_a.jpg'],0,0,1,"['#thanos', '#roblox', '#robloxad']",[],https://twitter.com/flipflo53409606/status/1274503149588369408,FALSE,,0,,,,,,,,,,
1.27449E+18,1.27449E+18,1.5927E+12,6/21/2020,00:00:00,UTC,9.68523E+17,,"Moral of the story, don't touch Thanos' bananas 🍌
#Marvel #Comics #Avengers #Thanos 
Feat. @Emerrias @mackenziejewel5 

Download the App to upload:
- iOS -  http://bit.ly/WGVSios 
- Android -  http://bit.ly/WGVSandroid  pic.twitter.com/hfklxRFpEG","['emerrias', 'mackenziejewel5']",[],2,0,2,"['#marvel', '#comics', '#avengers', '#thanos']",[],https://twitter.com/TheWGVS/status/1274492226249412608,FALSE,,1,,,,,,,,,,
1.27449E+18,1.27449E+18,1.5927E+12,6/20/2020,23:45:30,UTC,247183754,,فى قناه اسمها #boxmovie كوميديه قوى فى ترجمه الافلام، كانو جايبين #deadpool2 فى حته كده لما #joshbrolin يتكلم يكتب بين قوسين ده اللى كان عامل دور #thanos فى #avengersendgame 😅😅,[],[],0,0,0,"['#boxmovie', '#deadpool2', '#joshbrolin', '#thanos', '#avengersendgame']",[],https://twitter.com/emay33/status/1274488577032847360,FALSE,,0,,,,,,,,,,
1.27449E+18,1.27449E+18,1.5927E+12,6/20/2020,23:40:25,UTC,1.17548E+18,,"Globox deserved better. And where's the love for his wife and 650 (and possibly counting) kids!? Ubisoft, did you mercilessly #Thanos them?",[],[],1,0,0,['#thanos'],[],https://twitter.com/VelocityDelta/status/1274487299317862400,FALSE,,0,,,,,,,,,,
1.27448E+18,1.27448E+18,1.59269E+12,6/20/2020,23:12:13,UTC,9.68791E+17,,"Pagi aprebadehh yuhuuuu....
Semangat gais buat pucukin hari ini🙌🏻🙌🏻🙌🏻😚
#betrandpetoputraonsu
#betrandpeto #betrand
#thanos #huangshengbao pic.twitter.com/gVIGCY9zSY",[],['https://pbs.twimg.com/media/Ea_c-7QVAAAiBak.jpg'],1,0,7,"['#betrandpetoputraonsu', '#betrandpeto', '#betrand', '#thanos', '#huangshengbao']",[],https://twitter.com/marisa_chimmy/status/1274480201288650752,FALSE,,0,,,,,,,,,,
1.27447E+18,1.27447E+18,1.59269E+12,6/20/2020,22:33:59,UTC,584129941,,"JUST 2 DAYS LEFT! Thanos #13 1st print - 1st Cosmic Ghost Rider CGC 9.2  https://www.ebay.com/itm/133441730232 …
#Thanos #CosmicGhostRider #DonnyCates #Avengers #Marvel #comics #comicsforsale #comicbooksforsale #CGC #CGCgraded #graded",[],[],0,0,0,"['#thanos', '#cosmicghostrider', '#donnycates', '#avengers', '#marvel', '#comics', '#comicsforsale', '#comicbooksforsale', '#cgc', '#cgcgraded', '#graded']",[],https://twitter.com/FrankAKadar/status/1274470581753298944,FALSE,,0,,,,,,,,,,
1.27445E+18,1.27445E+18,1.59269E+12,6/20/2020,21:29:38,UTC,4131785855,,Noice!!😃 #Thanos #Marvel #AvengersInfinityWar #InfinityGauntlet pic.twitter.com/gpss9hKNt4,[],"['https://pbs.twimg.com/media/Ea_FgNMWAAIyGSb.jpg', 'https://pbs.twimg.com/media/Ea_FgccXQAUZam6.jpg']",1,0,6,"['#thanos', '#marvel', '#avengersinfinitywar', '#infinitygauntlet']",[],https://twitter.com/maria_tattoo13/status/1274454385372942338,FALSE,,0,,,,,,,,,,
